DBN,School,Year,Total Enrollment,Num_PK,Num_K,Num_G1,Num_G2,Num_G3,Num_G4,Num_G5,Num_G6,Num_G7,Num_G8,Num_G9,Num_G10,Num_G11,Num_G12,Female,Male,Asian,Black,Hispanic,Multiple,White,Disability,ELL,Poverty,Need_Index
15K442,M.S. 442 Carroll Gardens School for Innovation,2015-16,217,0,0,0,0,0,0,0,78,64,75,0,0,0,0,0.313364059,0.686635971,0.059907835,0.262672812,0.4654378,0.01843318,0.193548381,0.331797242,0.069124423,0.700460851,0.587409616
15K442,M.S. 442 Carroll Gardens School for Innovation,2016-17,211,0,0,0,0,0,0,0,67,76,68,0,0,0,0,0.34123224,0.65876776,0.047393367,0.265402853,0.450236976,0.009478673,0.227488145,0.393364936,0.028436018,0.668246448,0.571981072
15K442,M.S. 442 Carroll Gardens School for Innovation,2017-18,239,0,0,0,0,0,0,0,90,70,79,0,0,0,0,0.359832644,0.640167356,0.054393306,0.209205016,0.393305451,0.008368201,0.334728032,0.393305451,0.037656903,0.49372384,0.499359846
15K442,M.S. 442 Carroll Gardens School for Innovation,2018-19,302,0,0,0,0,0,0,0,141,88,73,0,0,0,0,0.384105951,0.61589402,0.089403972,0.142384112,0.294701993,0.03642384,0.437086105,0.341059595,0.03642384,0.327814579,0.367552966
15K443,New Voices School of Academic & Creative Arts,2014-15,531,0,0,0,0,0,0,0,182,178,171,0,0,0,0,0.662900209,0.33709982,0.058380414,0.152542368,0.393596977,0.016949153,0.378531069,0.209039554,0.015065913,0.406779647,0.376540154
15K443,New Voices School of Academic & Creative Arts,2015-16,541,0,0,0,0,0,0,0,188,181,172,0,0,0,0,0.66728282,0.33271718,0.057301294,0.125693157,0.354898334,0.012939001,0.449168205,0.214417741,0.011090573,0.338262469,0.316618711
15K443,New Voices School of Academic & Creative Arts,2016-17,563,0,0,0,0,0,0,0,201,185,177,0,0,0,0,0.689165175,0.310834825,0.051509768,0.09769094,0.333925396,0.023090586,0.493783295,0.214920074,0.008880994,0.273534626,0.280905873
15K443,New Voices School of Academic & Creative Arts,2017-18,567,0,0,0,0,0,0,0,191,191,185,0,0,0,0,0.721340358,0.278659612,0.049382716,0.074074075,0.328042328,0.028218694,0.520282209,0.211640209,0.014109347,0.310405642,0.328261018
15K443,New Voices School of Academic & Creative Arts,2018-19,580,0,0,0,0,0,0,0,205,189,186,0,0,0,0,0.715517223,0.284482747,0.0637931,0.074137934,0.293103456,0.04137931,0.527586222,0.220689654,0.017241379,0.284482747,0.318424135
15K447,The Math & Science Exploratory School,2014-15,518,0,0,0,0,0,0,0,175,173,170,0,0,0,0,0.465250969,0.534749031,0.083011582,0.189189196,0.171814665,0.017374517,0.538610041,0.169884175,0.005791506,0.222007722,0.236593246
15K447,The Math & Science Exploratory School,2015-16,525,0,0,0,0,0,0,0,180,174,171,0,0,0,0,0.47047618,0.52952379,0.079999998,0.171428576,0.201904759,0.022857143,0.523809552,0.179047614,0.003809524,0.169523805,0.198835984
15K447,The Math & Science Exploratory School,2016-17,522,0,0,0,0,0,0,0,174,177,171,0,0,0,0,0.459770113,0.540229857,0.086206898,0.130268201,0.176245213,0.044061303,0.563218415,0.183908045,0.003831418,0.160919547,0.172938704
15K447,The Math & Science Exploratory School,2017-18,528,0,0,0,0,0,0,0,174,176,178,0,0,0,0,0.475378782,0.524621189,0.094696969,0.113636367,0.200757578,0.037878789,0.553030312,0.221590906,0.009469697,0.208333328,0.238560602
15K447,The Math & Science Exploratory School,2018-19,545,0,0,0,0,0,0,0,184,182,179,0,0,0,0,0.464220196,0.535779834,0.110091746,0.11376147,0.203669727,0.040366974,0.532110095,0.238532111,0.011009174,0.271559626,0.275016516
15K448,Brooklyn Collaborative Studies,2014-15,685,0,0,0,0,0,0,0,90,96,102,98,104,106,89,0.491970807,0.508029222,0.042335767,0.385401458,0.471532851,0.010218978,0.090510949,0.329926997,0.062773719,0.747445226,0.636082888
15K448,Brooklyn Collaborative Studies,2015-16,679,0,0,0,0,0,0,0,79,90,95,110,101,101,103,0.508100152,0.491899848,0.032400589,0.396170825,0.453608245,0.017673049,0.100147277,0.335787922,0.067746684,0.702503681,0.629699051
15K448,Brooklyn Collaborative Studies,2016-17,667,0,0,0,0,0,0,0,90,84,88,105,109,96,95,0.496251881,0.503748119,0.029985007,0.37931034,0.463268369,0.020989506,0.10644678,0.320839584,0.067466266,0.707646191,0.617040455
15K448,Brooklyn Collaborative Studies,2017-18,681,0,0,0,0,0,0,0,89,89,88,102,107,109,97,0.48751837,0.50954479,0.027900146,0.374449342,0.455212921,0.02349486,0.11894273,0.325991184,0.066079296,0.697503686,0.70441407
15K448,Brooklyn Collaborative Studies,2018-19,684,0,0,0,0,0,0,0,115,90,90,100,107,92,90,0.482456148,0.517543852,0.02631579,0.346491218,0.450292408,0.024853801,0.152046785,0.295321643,0.054093566,0.653508782,0.671717405
15K462,John Jay School for Law,2014-15,351,0,0,0,0,0,0,0,0,0,0,95,102,73,81,0.609686613,0.390313387,0.019943019,0.666666687,0.259259254,0.022792023,0.031339031,0.139601141,0.019943019,0.814814806,0.684375405
15K462,John Jay School for Law,2015-16,357,0,0,0,0,0,0,0,0,0,0,94,95,101,67,0.655462205,0.344537824,0.025210084,0.672268927,0.232492998,0.042016808,0.028011205,0.14845939,0.025210084,0.747899175,0.649693131
15K462,John Jay School for Law,2016-17,421,0,0,0,0,0,0,0,0,0,0,138,104,91,88,0.672209024,0.327790976,0.011876484,0.693586707,0.239904985,0.028503563,0.026128266,0.14251782,0.030878861,0.733966768,0.653688848
15K462,John Jay School for Law,2017-18,439,0,0,0,0,0,0,0,0,0,0,147,118,93,81,0.617312074,0.382687926,0.013667426,0.671981752,0.264236897,0.031890661,0.018223235,0.157175392,0.036446471,0.810933948,0.796990871
15K462,John Jay School for Law,2018-19,436,0,0,0,0,0,0,0,0,0,0,126,134,96,80,0.607798159,0.392201841,0.02293578,0.633027494,0.288990825,0.027522936,0.027522936,0.18577981,0.032110091,0.779816508,0.759396791
15K463,Secondary School for Journalism,2014-15,285,0,0,0,0,0,0,0,0,0,0,84,63,63,75,0.585964918,0.414035082,0.077192985,0.463157892,0.375438601,0.021052632,0.063157894,0.207017541,0.126315787,0.803508759,0.705907941
15K463,Secondary School for Journalism,2015-16,222,0,0,0,0,0,0,0,0,0,0,58,77,44,43,0.635135114,0.364864856,0.063063063,0.504504502,0.364864856,0.013513514,0.054054055,0.189189196,0.094594598,0.72522521,0.696239591
15K463,Secondary School for Journalism,2016-17,236,0,0,0,0,0,0,0,0,0,0,54,56,67,59,0.622881353,0.377118647,0.072033897,0.487288147,0.372881353,0.012711864,0.055084746,0.199152544,0.122881353,0.809322059,0.694173753
15K463,Secondary School for Journalism,2017-18,215,0,0,0,0,0,0,0,0,0,0,48,54,57,56,0.604651153,0.395348847,0.037209302,0.479069769,0.390697688,0.013953488,0.079069771,0.200000003,0.139534891,0.865116298,0.773907006
15K463,Secondary School for Journalism,2018-19,268,0,0,0,0,0,0,0,0,0,0,86,69,59,54,0.541044772,0.458955228,0.067164183,0.466417909,0.369402975,0.01119403,0.085820898,0.190298513,0.141791046,0.854477584,0.79779774
15K464,Park Slope Collegiate,2014-15,423,0,0,0,0,0,0,0,48,44,27,103,91,66,44,0.451536655,0.548463345,0.080378249,0.385342777,0.387706846,0.052009456,0.09456265,0.224586293,0.108747043,0.784869969,0.663012445
15K464,Park Slope Collegiate,2015-16,523,0,0,0,0,0,0,0,73,46,48,129,100,56,71,0.428298265,0.571701705,0.068833649,0.390057355,0.359464616,0.040152963,0.141491398,0.229445502,0.086042061,0.724665403,0.601003051
15K464,Park Slope Collegiate,2016-17,608,0,0,0,0,0,0,0,71,75,48,156,122,75,61,0.424342096,0.575657904,0.064144738,0.360197365,0.386513144,0.03125,0.157894731,0.231907889,0.087171055,0.689144731,0.565245092
15K464,Park Slope Collegiate,2017-18,654,0,0,0,0,0,0,0,90,64,72,121,133,95,79,0.432721704,0.567278266,0.044342507,0.35015291,0.394495428,0.03058104,0.180428132,0.226299688,0.067278288,0.672782898,0.641324162
15K464,Park Slope Collegiate,2018-19,690,0,0,0,0,0,0,0,93,82,75,141,123,83,93,0.423188418,0.576811612,0.046376813,0.337681174,0.420289844,0.026086956,0.169565216,0.224637687,0.071014494,0.655072451,0.626824617
15K497,The Boerum Hill School for International Studies,2014-15,466,0,0,0,0,0,0,0,35,26,50,104,107,74,70,0.527897,0.472103,0.03218884,0.437768251,0.405579388,0.012875536,0.111587986,0.186695278,0.103004292,0.740343332,0.722197592
15K497,The Boerum Hill School for International Studies,2015-16,486,0,0,0,0,0,0,0,103,41,31,78,104,76,53,0.479423881,0.520576119,0.047325104,0.42592594,0.341563791,0.028806584,0.156378597,0.220164612,0.115226336,0.693415642,0.667812884
15K497,The Boerum Hill School for International Studies,2016-17,563,0,0,0,0,0,0,0,122,102,44,91,85,58,61,0.486678511,0.513321519,0.051509768,0.397868574,0.284191817,0.049733572,0.216696277,0.222024873,0.129662529,0.637655437,0.569651842
15K497,The Boerum Hill School for International Studies,2017-18,632,0,0,0,0,0,0,0,171,109,96,79,73,43,61,0.447784811,0.552215219,0.044303797,0.344936699,0.254746825,0.060126584,0.29588607,0.238924056,0.094936706,0.580696225,0.57707119
15K497,The Boerum Hill School for International Studies,2018-19,723,0,0,0,0,0,0,0,171,161,105,108,56,65,57,0.488243431,0.511756599,0.040110651,0.300138324,0.23098202,0.067773171,0.360995859,0.207468882,0.071922548,0.453665286,0.482167602
15K516,Sunset Park Avenues Elementary School,2014-15,197,53,89,55,0,0,0,0,0,0,0,0,0,0,0,0.456852794,0.543147206,0.365482241,0,0.619289339,0,0.015228426,0.121827409,0.609137058,0.939086318,0.793005466
15K516,Sunset Park Avenues Elementary School,2015-16,281,54,90,86,51,0,0,0,0,0,0,0,0,0,0,0.476868331,0.523131669,0.281138778,0.003558719,0.693950176,0.003558719,0.017793594,0.153024912,0.519572973,0.914590776,0.764266312
15K516,Sunset Park Avenues Elementary School,2016-17,351,60,93,87,70,41,0,0,0,0,0,0,0,0,0,0.509971499,0.490028501,0.210826218,0.005698006,0.746438742,0.002849003,0.034188036,0.182336181,0.464387476,0.88319087,0.727962971
15K516,Sunset Park Avenues Elementary School,2017-18,432,59,90,96,85,62,40,0,0,0,0,0,0,0,0,0.516203701,0.483796299,0.166666672,0.00462963,0.759259284,0.002314815,0.067129627,0.203703701,0.36342594,0.877314806,0.84273845
15K516,Sunset Park Avenues Elementary School,2018-19,500,60,77,83,100,75,62,43,0,0,0,0,0,0,0,0.515999973,0.483999997,0.143999994,0.004,0.782000005,0,0.07,0.219999999,0.338,0.846000016,0.810536027
15K519,Cobble Hill School of American Studies,2014-15,596,0,0,0,0,0,0,0,0,0,0,210,155,110,121,0.48154363,0.518456399,0.045302015,0.635906041,0.251677841,0.025167786,0.041946311,0.213087246,0.09060403,0.885906041,0.708658338
15K519,Cobble Hill School of American Studies,2015-16,589,0,0,0,0,0,0,0,0,0,0,177,192,115,105,0.52461797,0.475382,0.030560272,0.641765714,0.25636673,0.028862478,0.042444821,0.205432937,0.069609508,0.859083176,0.707081735
15K519,Cobble Hill School of American Studies,2016-17,598,0,0,0,0,0,0,0,0,0,0,190,150,146,112,0.518394649,0.481605351,0.030100334,0.637123764,0.265886277,0.03846154,0.028428094,0.210702345,0.081939802,0.85953176,0.703157187
15K519,Cobble Hill School of American Studies,2017-18,584,0,0,0,0,0,0,0,0,0,0,123,134,167,160,0.525684953,0.474315077,0.035958905,0.623287678,0.291095883,0.032534245,0.017123288,0.19178082,0.101027399,0.909246564,0.80738014
15K519,Cobble Hill School of American Studies,2018-19,582,0,0,0,0,0,0,0,0,0,0,171,131,120,160,0.556701005,0.443298966,0.034364261,0.623711348,0.288659781,0.025773196,0.027491409,0.185567006,0.113402061,0.900343657,0.827599645
15K529,West Brooklyn Community High School,2014-15,207,0,0,0,0,0,0,0,0,0,0,0,89,72,46,0.444444448,0.555555582,0.106280193,0.111111112,0.642512083,0,0.14009662,0.202898547,0.038647342,0.710144937,0.654306114
15K529,West Brooklyn Community High School,2015-16,223,0,0,0,0,0,0,0,0,0,0,0,98,58,67,0.399103135,0.600896835,0.076233186,0.071748883,0.708520174,0.004484305,0.139013454,0.269058287,0.058295965,0.681614339,0.657625198
15K529,West Brooklyn Community High School,2016-17,214,0,0,0,0,0,0,0,0,0,0,0,146,44,24,0.401869148,0.598130822,0.07009346,0.107476637,0.686915874,0.009345794,0.126168221,0.33644861,0.051401868,0.68224299,0.66139251
15K529,West Brooklyn Community High School,2017-18,226,0,0,0,0,0,0,0,0,0,0,0,172,36,18,0.398230076,0.601769924,0.044247787,0.132743359,0.707964599,0.004424779,0.11061947,0.362831861,0.066371679,0.800884962,0.817548692
15K529,West Brooklyn Community High School,2018-19,226,0,0,0,0,0,0,0,0,0,0,0,179,35,12,0.402654856,0.597345114,0.039823011,0.154867262,0.703539848,0,0.101769909,0.393805295,0.07079646,0.756637156,0.777685821
15K592,Khalil Gibran International Academy,2014-15,174,0,0,0,0,0,0,0,0,0,0,69,73,32,0,0.425287366,0.574712634,0.155172408,0.482758611,0.063218392,0.022988506,0.275862068,0.178160921,0.327586204,0.614942551,0.745743334
15K592,Khalil Gibran International Academy,2015-16,232,0,0,0,0,0,0,0,0,0,0,72,86,41,33,0.443965524,0.556034505,0.168103442,0.396551728,0.056034483,0.034482758,0.344827592,0.155172408,0.344827592,0.607758641,0.764975965
15K592,Khalil Gibran International Academy,2016-17,268,0,0,0,0,0,0,0,0,0,0,88,82,54,44,0.447761208,0.552238822,0.167910442,0.354477614,0.067164183,0.044776119,0.365671635,0.141791046,0.380597025,0.604477584,0.769805968
15K592,Khalil Gibran International Academy,2017-18,270,0,0,0,0,0,0,0,0,0,0,81,82,48,59,0.477777779,0.522222221,0.177777782,0.388888896,0.077777781,0.048148148,0.307407409,0.181481481,0.359259248,0.892592609,0.86995554
15K592,Khalil Gibran International Academy,2018-19,226,0,0,0,0,0,0,0,0,0,0,60,70,47,49,0.442477882,0.557522118,0.17699115,0.35840708,0.079646021,0.061946902,0.323008835,0.190265492,0.371681422,0.818584085,0.857141614
15K656,Brooklyn High School of the Arts,2014-15,870,0,0,0,0,0,0,0,0,0,0,263,293,191,123,0.724137902,0.275862068,0.017241379,0.703448296,0.224137932,0.034482758,0.020689655,0.116091952,0.012643678,0.733333349,0.584980786
15K656,Brooklyn High School of the Arts,2015-16,924,0,0,0,0,0,0,0,0,0,0,269,243,196,216,0.733766258,0.266233772,0.028138528,0.685064912,0.221861467,0.04112554,0.023809524,0.120129868,0.009740259,0.760822535,0.577697098
15K656,Brooklyn High School of the Arts,2016-17,866,0,0,0,0,0,0,0,0,0,0,255,234,190,187,0.741339505,0.258660495,0.02886836,0.684757531,0.218244806,0.043879908,0.024249423,0.143187061,0.012702079,0.757505774,0.573658228
15K656,Brooklyn High School of the Arts,2017-18,867,0,0,0,0,0,0,0,0,0,0,264,225,199,179,0.749711633,0.250288337,0.029988466,0.680507481,0.215686277,0.042675894,0.031141868,0.160322949,0.00922722,0.70818913,0.663450956
15K656,Brooklyn High School of the Arts,2018-19,939,0,0,0,0,0,0,0,0,0,0,293,269,184,193,0.750798702,0.249201283,0.034078807,0.650692225,0.214057505,0.053248137,0.047923323,0.174653888,0.010649627,0.708200216,0.648839891
15K667,Sunset Park High School,2014-15,1333,0,0,0,0,0,0,0,0,0,0,348,330,323,332,0.461365342,0.538634658,0.072018005,0.090022504,0.766691685,0.00300075,0.06826707,0.219804958,0.164291069,0.79744935,0.772643447
15K667,Sunset Park High School,2015-16,1314,0,0,0,0,0,0,0,0,0,0,336,334,309,335,0.457382053,0.542617977,0.072298326,0.089802131,0.768645346,0.00456621,0.064687975,0.216133937,0.147640795,0.803652942,0.754247189
15K667,Sunset Park High School,2016-17,1291,0,0,0,0,0,0,0,0,0,0,335,320,322,314,0.456235468,0.543764532,0.072811775,0.094500385,0.755228519,0.003098373,0.074360959,0.226955846,0.166537568,0.793958187,0.737348557
15K667,Sunset Park High School,2017-18,1230,0,0,0,0,0,0,0,0,0,0,300,330,299,301,0.460975617,0.539024413,0.09512195,0.082926832,0.740650415,0.004878049,0.076422766,0.223577231,0.193495929,0.854471564,0.865152061
15K667,Sunset Park High School,2018-19,1216,0,0,0,0,0,0,0,0,0,0,318,307,302,289,0.475328952,0.524671078,0.098684214,0.074835524,0.740131557,0.00493421,0.081414476,0.212171048,0.21875,0.850328922,0.859817445
15K676,Red Hook Neighborhood School,2014-15,219,26,42,25,49,20,29,28,0,0,0,0,0,0,0,0.438356161,0.561643839,0.01369863,0.438356161,0.529680371,0,0.018264839,0.200913236,0.10958904,0.972602725,0.910918891
15K676,Red Hook Neighborhood School,2015-16,200,15,29,41,32,32,22,29,0,0,0,0,0,0,0,0.439999998,0.560000002,0.015,0.49000001,0.449999988,0.015,0.029999999,0.204999998,0.094999999,0.935000002,0.899000585
15K676,Red Hook Neighborhood School,2016-17,186,7,18,31,41,27,38,24,0,0,0,0,0,0,0,0.489247322,0.510752678,0.010752688,0.467741936,0.473118275,0.016129032,0.032258064,0.247311831,0.134408608,0.95161289,0.912725806
15K676,Red Hook Neighborhood School,2017-18,193,15,37,22,24,36,26,33,0,0,0,0,0,0,0,0.476683944,0.523316085,0.088082902,0.435233146,0.424870461,0.015544041,0.03626943,0.316062182,0.181347147,0.979274631,0.949124336
15K676,Red Hook Neighborhood School,2018-19,121,10,14,11,12,17,34,23,0,0,0,0,0,0,0,0.512396693,0.487603307,0.024793388,0.471074373,0.479338855,0.008264462,0.016528925,0.388429761,0.140495867,0.958677709,0.962074399
15K684,Millennium Brooklyn HS,2014-15,566,0,0,0,0,0,0,0,0,0,0,164,166,122,114,0.57067138,0.42932862,0.095406361,0.259717315,0.272084802,0.063604243,0.309187293,0.109540634,0.005300353,0.422261477,0.386532754
15K684,Millennium Brooklyn HS,2015-16,620,0,0,0,0,0,0,0,0,0,0,159,171,166,124,0.546774209,0.453225821,0.088709675,0.243548393,0.270967752,0.090322584,0.306451619,0.116129033,0,0.474193543,0.397184849
15K684,Millennium Brooklyn HS,2016-17,654,0,0,0,0,0,0,0,0,0,0,166,158,166,164,0.530581057,0.469418973,0.087155961,0.233944952,0.249235481,0.090214066,0.339449555,0.139143735,0.001529052,0.423547387,0.378565758
15K684,Millennium Brooklyn HS,2017-18,672,0,0,0,0,0,0,0,0,0,0,180,169,158,165,0.540178597,0.459821433,0.104166664,0.199404761,0.209821433,0.080357142,0.40625,0.150297612,0.001488095,0.400297612,0.413010418
15K684,Millennium Brooklyn HS,2018-19,675,0,0,0,0,0,0,0,0,0,0,175,178,165,157,0.540740728,0.459259272,0.127407402,0.16592592,0.197037041,0.065185182,0.444444448,0.151111111,0.002962963,0.346666664,0.392773002
15K698,South Brooklyn Community High School,2014-15,166,0,0,0,0,0,0,0,0,0,0,50,60,25,31,0.433734953,0.566265047,0.018072288,0.361445785,0.554216862,0.012048192,0.054216869,0.222891569,0.030120483,0.819277108,0.701244771
15K698,South Brooklyn Community High School,2015-16,180,0,0,0,0,0,0,0,0,0,0,27,60,53,40,0.49444443,0.50555557,0.022222223,0.294444442,0.583333313,0.027777778,0.072222225,0.23888889,0.033333335,0.811111093,0.72885555
15K698,South Brooklyn Community High School,2016-17,201,0,0,0,0,0,0,0,0,0,0,23,57,72,49,0.462686568,0.537313461,0.034825869,0.303482592,0.567164183,0.039800994,0.05472637,0.263681591,0.039800994,0.796019912,0.738079607
15K698,South Brooklyn Community High School,2017-18,201,0,0,0,0,0,0,0,0,0,0,34,68,69,30,0.412935317,0.587064683,0.044776119,0.318407953,0.547263682,0.044776119,0.044776119,0.323383093,0.039800994,0.895522416,0.832885563
15K698,South Brooklyn Community High School,2018-19,181,0,0,0,0,0,0,0,0,0,0,16,76,26,63,0.403314918,0.596685112,0.044198897,0.298342556,0.58011049,0.055248618,0.022099448,0.436464101,0.033149172,0.872928202,0.863944769
15K767,The Little Brooklyn Pre-K Center,2015-16,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490825683,0.509174287,0.155963302,0.02293578,0.536697268,0.04587156,0.238532111,0.041284405,0,0.701834857,0.509174287
15K767,The Little Brooklyn Pre-K Center,2016-17,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666669,0.533333361,0.100000001,0.046666667,0.546666682,0.006666667,0.300000012,0.046666667,0,0.400000006,0.474286675
15K767,The Little Brooklyn Pre-K Center,2017-18,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472727269,0.527272701,0.054545455,0.036363635,0.481818169,0.018181818,0.409090906,0.07272727,0,0.418181807,0.451299995
15K767,The Little Brooklyn Pre-K Center,2018-19,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516129017,0.483870953,0.080645159,0.008064516,0.411290318,0.064516127,0.435483873,0.088709675,0,0.330645174,0.399846762
15K821,Sunset Park Prep,2014-15,527,0,0,0,0,0,0,0,177,173,177,0,0,0,0,0.493358642,0.506641388,0.14990513,0.015180266,0.783681214,0.0056926,0.045540798,0.201138526,0.104364328,0.93927896,0.802045405
15K821,Sunset Park Prep,2015-16,515,0,0,0,0,0,0,0,171,171,173,0,0,0,0,0.469902903,0.530097067,0.194174752,0.009708738,0.74951458,0.003883495,0.042718448,0.198058248,0.145631075,0.939805806,0.779245138
15K821,Sunset Park Prep,2016-17,508,0,0,0,0,0,0,0,175,166,167,0,0,0,0,0.48031497,0.51968503,0.202755898,0.005905512,0.742125988,0,0.049212597,0.216535434,0.171259835,0.942913413,0.760226369
15K821,Sunset Park Prep,2017-18,504,0,0,0,0,0,0,0,176,165,163,0,0,0,0,0.462301582,0.537698388,0.178571433,0.007936508,0.771825373,0,0.041666668,0.234126985,0.164682537,0.962301612,0.900720239
15K821,Sunset Park Prep,2018-19,533,0,0,0,0,0,0,0,189,175,169,0,0,0,0,0.480300188,0.519699812,0.189493433,0.020637898,0.757973731,0,0.031894933,0.234521583,0.189493433,0.926829278,0.891926825
15K839,M.S. 839,2015-16,106,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0.424528301,0.575471699,0.141509429,0.141509429,0.330188692,0.028301887,0.358490556,0.235849053,0.066037737,0.471698105,0.421847165
15K839,M.S. 839,2016-17,209,0,0,0,0,0,0,0,105,104,0,0,0,0,0,0.425837308,0.574162662,0.110047847,0.167464122,0.258373201,0.052631579,0.411483258,0.301435411,0.047846891,0.387559801,0.370421052
15K839,M.S. 839,2017-18,326,0,0,0,0,0,0,0,109,112,105,0,0,0,0,0.417177916,0.582822084,0.134969324,0.15337424,0.242331281,0.055214725,0.414110422,0.285276085,0.052147239,0.441717803,0.485288352
