FISCAL_YEAR,LOCATION_CODE,GEOGRAPHICAL_DISTRICT_CODE,LOCATION_NAME,MANAGED_BY_NAME,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,LONGITUDE,LATITUDE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME
2019,X151,7,J.H.S. 151 Lou Gehrig,DOE,X151,250 EAST 156 STREET,NY,40.822574,-73.92114,204,17,6100,2024430190,BX14,East Concourse-Concourse Village
2019,X152,8,P.S. 152 Evergreen,DOE,X152,1007 EVERGREEN AVENUE,NY,40.823941,-73.880479,209,17,5200,2037110001,BX55,Soundview-Bruckner
2019,X153,11,P.S. 153 Helen Keller,DOE,X153,650 BAYCHESTER AVENUE,NY,40.874035,-73.831669,210,12,46201,2051410150,BX13,Co-op City
2019,X154,7,P.S. 154 Jonathan D. Hyatt,DOE,X154,333 EAST 135 STREET,NY,40.808194,-73.925459,201,8,2300,2022980001,BX39,Mott Haven-Port Morris
2019,X157,7,P.S. 157 Grove Hill,DOE,X157,757 CAULDWELL AVENUE,NY,40.819419,-73.908965,201,17,7500,2026250001,BX34,Melrose South-Mott Haven North
2019,X159,10,P.S. 159 Luis Munoz Marin Biling,DOE,X159,2315 WASHINGTON AVENUE,NY,40.85568,-73.893136,206,15,38500,2030380065,BX01,Claremont-Bathgate
2019,X160,11,P.S. 160 Walt Disney,DOE,X160,4140 HUTCHINSON RIVER PKWAY EA,NY,40.864073,-73.823816,210,12,30200,2051350200,BX13,Co-op City
2019,X161,7,P.S. 161 Juan Ponce De Leon School,DOE,X161,628 TINTON AVENUE,NY,40.814168,-73.905233,201,8,7900,2026640029,BX34,Melrose South-Mott Haven North
2019,X163,9,P.S. 163 Arthur A. Schomburg,DOE,X163,2075 WEBSTER AVENUE,NY,40.8517,-73.899005,205,15,37900,2031420048,BX41,Mount Hope
2019,X165,8,Grand Concourse Charter School,Charter,XAGG,925 HUTCHINSON RIVER PARKWAY,NY,40.825715,-73.838299,210,13,9000,2055420001,BX09,Soundview-Castle Hill-Clason Point-Harding Park
2019,X168,10,P.S. 168,DOE,X020,3050 WEBSTER AVENUE,NY,40.869482,-73.878731,207,11,42500,2033300001,BX43,Norwood
2019,X169,11,Baychester Academy,DOE,X169,3500 EDSON AVENUE,NY,40.881344,-73.839386,212,12,46000,2048940001,BX03,Eastchester-Edenwald-Baychester
2019,X170,9,P.S. 170,DOE,X170,1598 TOWNSEND AVENUE,NY,40.844367,-73.913253,204,14,22702,2028470041,BX41,Mount Hope
2019,X175,11,P.S. 175 City Island,DOE,X175,200 CITY ISLAND AVENUE,NY,40.844353,-73.78354,210,13,51600,2056410280,BX10,Pelham Bay-Country Club-City Island
2019,X176,11,P.S. X176,DOE,X455,750 BAYCHESTER AVENUE,NY,40.874035,-73.831669,210,12,46201,2051410150,BX13,Co-op City
2019,X177,9,Mott Hall Charter School,Charter,X862,1260 FRANKLIN AVENUE,NY,40.83093,-73.901859,203,16,14900,2026150014,BX35,Morrisania-Melrose
2019,X178,11,P.S. 178 - Dr. Selman Waksman,DOE,X178,850 BAYCHESTER AVENUE,NY,40.874035,-73.831669,210,12,46201,2051410150,BX13,Co-op City
2019,X179,7,P.S. 179,DOE,X040,468 EAST 140 STREET,NY,40.80908,-73.919773,201,8,3900,2022840034,BX39,Mott Haven-Port Morris
2019,X180,11,M.S. 180 Dr. Daniel Hale Williams,DOE,X180,700 BAYCHESTER AVENUE,NY,40.874035,-73.831669,210,12,46201,2051410150,BX13,Co-op City
2019,X181,11,I.S. 181 Pablo Casals,DOE,X181,800 BAYCHESTER AVENUE,NY,40.874035,-73.831669,210,12,46201,2051410150,BX13,Co-op City
2019,X182,8,P.S. 182,DOE,X182,601 STICKBALL BOULEVARD,NY,40.818925,-73.856976,209,18,1600,2035640001,BX09,Soundview-Castle Hill-Clason Point-Harding Park
2019,X182,8,P.S. 182,DOE,X182,601 STICKBALL BOULEVARD,NY,40.818925,-73.856976,209,18,1600,2035640001,BX09,Soundview-Castle Hill-Clason Point-Harding Park
2019,X185,12,Bronx Lighthouse Charter School,Charter,X716,1001 INTERVALE AVENUE,NY,40.823228,-73.897394,202,17,12901,2026990045,BX33,Longwood
2019,X186,12,P186X Walter J. Damrosch School,DOE,X136,750 JENNINGS STREET,NY,40.831388,-73.897797,203,16,15100,2029690001,BX35,Morrisania-Melrose
2019,X188,10,P.S. X188,DOE,X034,770 GROTE STREET,NY,40.850168,-73.883877,206,15,39300,2031000014,BX06,Belmont
2019,X188,10,P.S. X188,DOE,X034,770 GROTE STREET,NY,40.850168,-73.883877,206,15,39300,2031000014,BX06,Belmont
2019,X189,11,Cornerstone Academy for Social Action,DOE,X189,3441 STEENWICK AVENUE,NY,40.882778,-73.830616,212,12,46202,2052630192,BX13,Co-op City
2019,X190,12,E.S.M.T- I.S. 190,DOE,X061,1550 CROTONA PARK EAST,NY,40.836156,-73.892784,203,17,15300,2029390045,BX75,Crotona Park East
2019,X194,11,P.S./M.S. 194,DOE,X194,2365 WATERBURY AVENUE,NY,40.83541,-73.846594,210,18,9600,2038340070,BX59,Westchester-Unionport
2019,X195,12,P.S. 195,DOE,X077,1250 WARD AVENUE,NY,40.830811,-73.877305,209,18,5400,2037750025,BX08,West Farms-Bronx River
2019,X196,12,P.S. 196,DOE,X077,1250 WARD AVENUE,NY,40.830811,-73.877305,209,18,5400,2037750025,BX08,West Farms-Bronx River
2019,X199,9,P.S. 199X - The Shakespeare School,DOE,X104,1449 SHAKESPEARE AVENUE,NY,40.843453,-73.920826,204,16,21302,2028730027,BX26,Highbridge
2019,X200,12,New Visions A.I.M. Charter High School II,Charter,X401,1010 REV. J. A. POLITE AVENUE,NY,40.823124,-73.898265,202,17,12901,2026980012,BX33,Longwood
2019,X202,8,New Visions Charter High School for Advanced Math,Charter,X650,900 TINTON AVENUE,NY,40.821723,-73.902892,203,17,13300,2026680001,BX35,Morrisania-Melrose
2019,X204,9,P.S. 204 Morris Heights,DOE,X338,1780 DR. MARTIN LUTHER KING JR. BLVD,NY,40.849416,-73.915217,205,14,21502,2028660070,BX36,University Heights-Morris Heights
2019,X205,10,P.S. 205 Fiorello LaGuardia,DOE,X205,2475 SOUTHERN BOULEVARD,NY,40.855759,-73.881753,206,15,39300,2031150021,BX06,Belmont
2019,X206,10,I.S. 206 Ann Mersereau,DOE,X206,2280 AQUEDUCT AVENUE,NY,40.859534,-73.906285,207,14,25300,2032090001,BX30,Kingsbridge Heights
2019,X207,10,P.S. 207,DOE,X819,3030 GODWIN TERRACE,NY,40.878327,-73.906197,208,11,28900,2057010105,BX29,Spuyten Duyvil-Kingsbridge
2019,X208,7,New Visions Charter High School for the Humanities,Charter,X655,455 SOUTHERN BLVD,NY,40.810671,-73.907528,201,8,3500,2025760026,BX39,Mott Haven-Port Morris
2019,X209,10,P.S. 209,DOE,X209,313 EAST 183RD STREET,NY,40.856834,-73.897635,205,15,38301,2031460075,BX40,Fordham South
2019,X211,12,P.S. 211,DOE,X193,1919 PROSPECT AVENUE,NY,40.843705,-73.890145,206,17,36901,2029510032,BX17,East Tremont
2019,X212,12,P.S. 212,DOE,X198,1180 TINTON AVENUE,NY,40.828406,-73.900121,203,17,13500,2026720001,BX35,Morrisania-Melrose
2019,X213,10,Bronx Engineering and Technology Academy,DOE,X475,99 TERRACE VIEW AVENUE,NY,40.877379,-73.912686,208,10,30900,1022150080,MN01,Marble Hill-Inwood
2019,X214,12,P.S. 214,DOE,X167,1970 WEST FARMS ROAD,NY,40.839297,-73.879931,206,17,6000,2030210038,BX75,Crotona Park East
2019,X215,9,Kappa,DOE,X148,3630 THIRD AVENUE,NY,40.833493,-73.903951,203,16,14701,2029250001,BX01,Claremont-Bathgate
2019,X217,12,School of Performing Arts,DOE,X116,977 FOX STREET,NY,40.822056,-73.894368,202,17,15900,2027140004,BX27,Hunts Point
2019,X218,9,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,DOE,X235,1220 GERARD AVENUE,NY,40.835681,-73.919571,204,16,19700,2024800008,BX63,West Concourse
2019,X219,9,I.S. 219 New Venture School,DOE,X148,3630 THIRD AVENUE,NY,40.833493,-73.903951,203,16,14701,2029250001,BX01,Claremont-Bathgate
2019,X221,7,South Bronx Preparatory: A College Board School,DOE,X149,360 EAST 145 STREET,NY,40.813612,-73.920851,201,8,4300,2023060054,BX39,Mott Haven-Port Morris
2019,X223,7,The Laboratory School of Finance and Technology: X,DOE,X149,360 EAST 145 STREET,NY,40.813612,-73.920851,201,8,4300,2023060054,BX39,Mott Haven-Port Morris
2019,X224,7,P.S./I.S. 224,DOE,X139,345 BROOK AVENUE,NY,40.810314,-73.918774,201,8,4100,2022860036,BX39,Mott Haven-Port Morris
2019,X225,10,Theatre Arts Production Company School,DOE,X137,2225 WEBSTER AVENUE,NY,40.854257,-73.897404,205,15,37900,2031430043,BX41,Mount Hope
2019,X226,10,P.S. 226,DOE,X826,1950 SEDGWICK AVENUE,NY,40.855822,-73.916076,205,14,24900,2032220100,BX36,University Heights-Morris Heights
2019,X227,9,Bronx Collegiate Academy,DOE,X410,240 EAST 172 STREET,NY,40.839307,-73.911366,204,16,22500,2028170002,BX14,East Concourse-Concourse Village
2019,X228,10,Jonas Bronck Academy,DOE,X283,400 EAST FORDHAM ROAD,NY,40.860987,-73.891562,206,15,38302,2030337501,BX40,Fordham South
2019,X229,9,I.S. 229 Roland Patterson,DOE,X229,275 HARLEM RIVER PARK BRIDGE,NY,40.8524,-73.9216,205,16,5300,2028820130,BX36,University Heights-Morris Heights
2019,X231,9,Eagle Academy for Young Men,DOE,X465,4143 THIRD AVENUE,NY,40.845366,-73.897479,206,15,39500,2029230018,BX01,Claremont-Bathgate
2019,X232,9,I.S. 232,DOE,X082,1700 MACOMBS ROAD,NY,40.849416,-73.915217,205,14,21502,2028660070,BX36,University Heights-Morris Heights
2019,X233,7,Family Life Academy Charter School II,Charter,XAGV,296 EAST 140 STREET,NY,40.811562,-73.925416,201,8,3900,2023140054,BX39,Mott Haven-Port Morris
2019,X236,9,P.S. 236 Langston Hughes,DOE,X173,1871 WALTON AVENUE,NY,40.848907,-73.909936,205,14,23301,2028510021,BX41,Mount Hope
2019,X237,10,"The Marie Curie School for Medicine, Nursing, and",DOE,X143,120 WEST 231 STREET,NY,40.875636,-73.901565,208,14,27300,2032530141,BX28,Van Cortlandt Village
2019,X241,9,Urban Assembly School for Applied Math and Science,DOE,X970,1595 BATHGATE AVENUE,NY,40.839508,-73.901774,203,16,16700,2029130001,BX01,Claremont-Bathgate
2019,X242,12,Mott Hall V,DOE,X423,1551 EAST 172ND STREET,NY,40.832508,-73.878191,209,18,5600,2038640001,BX08,West Farms-Bronx River
2019,X243,10,West Bronx Academy for the Future,DOE,X435,500 EAST FORDHAM ROAD,NY,40.859466,-73.888625,206,15,38700,2030590001,BX06,Belmont
2019,X244,10,The New School for Leadership and Journalism,DOE,X143,120 WEST 231 STREET,NY,40.875636,-73.901565,208,14,27300,2032530141,BX28,Van Cortlandt Village
2019,X246,10,P.S. 246 Poe Center,DOE,X843,2641 GRAND CONCOURSE,NY,40.865972,-73.8953,207,14,40100,2031680027,BX05,Bedford Park-Fordham North
2019,X248,12,"Metropolitan High School, The",DOE,X099,1180 REV. J.A. POLITE AVE.,NY,40.827539,-73.896925,202,17,13100,2026920014,BX33,Longwood
2019,X249,11,Bronx Health Sciences High School,DOE,X455,750 BAYCHESTER AVENUE,NY,40.874035,-73.831669,210,12,46201,2051410150,BX13,Co-op City
2019,X250,9,Eximius College Preparatory Academy: A College Boa,DOE,X002,1363 FULTON AVENUE,NY,40.833884,-73.902794,203,16,14701,2029250056,BX01,Claremont-Bathgate
2019,X250,9,Eximius College Preparatory Academy: A College Boa,DOE,X002,1363 FULTON AVENUE,NY,40.833884,-73.902794,203,16,14701,2029250056,BX01,Claremont-Bathgate
2019,X251,12,Explorations Academy H.S.,DOE,X098,1619 BOSTON ROAD,NY,40.836245,-73.890591,203,17,15500,2029390093,BX75,Crotona Park East
2019,X252,9,Mott Hall Bronx High School,DOE,X970,1595 BATHGATE AVENUE,NY,40.839508,-73.901774,203,16,16700,2029130001,BX01,Claremont-Bathgate
2019,X253,11,Bronx High School for Writing and Communication Ar,DOE,X425,800 EAST GUN HILL ROAD,NY,40.875172,-73.861649,212,12,37200,2046330040,BX44,Williamsbridge-Olinville
2019,X254,10,I.S. 254,DOE,X254,2452 WASHINGTON AVENUE,NY,40.858721,-73.889878,206,15,38700,2030580003,BX06,Belmont
2019,X255,11,Bronx Charter School for Excellence,Charter,XAJK,1960 BENEDICT AVENUE,NY,40.834025,-73.858533,209,18,22200,2039300038,BX46,Parkchester
2019,X256,7,Heketi Community Charter School,Charter,XAXQ,403 Concord Avenue,NY,40.8091,-73.909595,201,8,3500,0,BX39,Mott Haven-Port Morris
2019,X259,7,"H.E.R.O. High (Health, Education, and Research Occ",DOE,X655,455 SOUTHERN BLVD,NY,40.810671,-73.907528,201,8,3500,2025760026,BX39,Mott Haven-Port Morris
2019,X260,9,Bronx Center for Science and Mathematics,DOE,X002,1363 FULTON AVENUE,NY,40.833884,-73.902794,203,16,14701,2029250056,BX01,Claremont-Bathgate
2019,X260,9,Bronx Center for Science and Mathematics,DOE,X002,1363 FULTON AVENUE,NY,40.833884,-73.902794,203,16,14701,2029250056,BX01,Claremont-Bathgate
2019,X263,9,Validus Preparatory Academy,DOE,X970,1595 BATHGATE AVENUE,NY,40.839508,-73.901774,203,16,16700,2029130001,BX01,Claremont-Bathgate
2019,X264,10,Bronx Academy for Software Engineering (BASE),DOE,X660,2474 CROTONA AVENUE,NY,40.855392,-73.882487,206,15,39300,2031040007,BX06,Belmont
2019,X265,11,Bronx Lab School,DOE,X425,800 EAST GUN HILL ROAD,NY,40.875172,-73.861649,212,12,37200,2046330040,BX44,Williamsbridge-Olinville
2019,X267,12,Bronx Latin,DOE,X158,800 HOME STREET,NY,40.826933,-73.900593,203,16,13100,2026710011,BX33,Longwood
2019,X268,10,Kingsbridge International High School,DOE,X430,2780 RESERVOIR AVENUE,NY,40.869061,-73.897066,207,11,40900,2032470070,BX28,Van Cortlandt Village
2019,X269,8,Bronx Studio School for Writers and Artists,DOE,X392,928 SIMPSON STREET,NY,40.820388,-73.892961,202,17,8900,2027230033,BX27,Hunts Point
2019,X270,11,Academy for Scholarship and Entrepreneurship: A Co,DOE,X362,921 EAST 228TH STREET,NY,40.888242,-73.852714,212,12,40400,2048640035,BX44,Williamsbridge-Olinville
2019,X271,12,East Bronx Academy for the Future,DOE,X973,1716 SOUTHERN BOULEVARD,NY,40.836821,-73.887688,203,17,16100,2029830015,BX75,Crotona Park East
2019,X273,12,Frederick Douglass Academy V. Middle School,DOE,X057,2111 CROTONA AVENUE,NY,40.848748,-73.888987,206,15,37300,2030810026,BX17,East Tremont
2019,X274,9,The New American Academy at Roberto Clemente State,DOE,X229,275 HARLEM RIVER PARK BRIDGE,NY,40.8524,-73.9216,205,16,5300,2028820130,BX36,University Heights-Morris Heights
2019,X275,11,High School of Computers and Technology,DOE,X425,800 EAST GUN HILL ROAD,NY,40.875172,-73.861649,212,12,37200,2046330040,BX44,Williamsbridge-Olinville
2019,X277,7,P.S. 277,DOE,X027,519 ST ANNS AVENUE,NY,40.813385,-73.913872,201,8,4300,2022740023,BX39,Mott Haven-Port Morris
2019,X279,10,"P.S. 279 Captain Manuel Rivera, Jr.",DOE,X279,2100 WALTON AVENUE,NY,40.854666,-73.904958,205,14,24100,2031780014,BX41,Mount Hope
2019,X280,10,P.S./M.S. 280 Mosholu Parkway,DOE,X080,3202 STEUBEN AVENUE,NY,40.876819,-73.881245,207,11,41900,2033360035,BX43,Norwood
2019,X280,10,P.S./M.S. 280 Mosholu Parkway,DOE,X080,3202 STEUBEN AVENUE,NY,40.876819,-73.881245,207,11,41900,2033360035,BX43,Norwood
2019,X282,8,Women's Academy of Excellence,DOE,X174,456 WHITE PLAINS ROAD,NY,40.815043,-73.85607,209,18,400,2034780018,BX09,Soundview-Castle Hill-Clason Point-Harding Park
2019,X284,10,Bronx School of Law and Finance,DOE,X475,99 TERRACE VIEW AVENUE,NY,40.877379,-73.912686,208,10,30900,1022150080,MN01,Marble Hill-Inwood
2019,X286,12,Fannie Lou Hamer Middle School,DOE,X066,1001 JENNINGS STREET,NY,40.831493,-73.88654,203,17,15700,2030080001,BX75,Crotona Park East
2019,X287,11,North Bronx School of Empowerment,DOE,X113,3710 BARNES AVENUE,NY,40.880649,-73.860126,212,12,39000,2046750020,BX44,Williamsbridge-Olinville
2019,X288,11,Collegiate Institute for Math and Science,DOE,X415,925 ASTOR AVENUE,NY,40.860443,-73.860729,211,13,32400,2043580001,BX07,Bronxdale
2019,X290,11,Bronx Academy of Health Careers,DOE,X425,800 EAST GUN HILL ROAD,NY,40.875172,-73.861649,212,12,37200,2046330040,BX44,Williamsbridge-Olinville
2019,X291,10,P.S. 291,DOE,X015,2195 ANDREWS AVENUE,NY,40.859243,-73.909763,207,14,25500,2032240009,BX30,Kingsbridge Heights
2019,X293,11,Renaissance High School for Musical Theater and th,DOE,X405,3000 EAST TREMONT AVENUE,NY,40.839775,-73.839583,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park
2019,X294,9,The Walton Avenue School,DOE,X064,1425 WALTON AVENUE,NY,40.8404,-73.915879,204,16,22300,2028430040,BX63,West Concourse
2019,X296,7,South Bronx Academy for Applied Media,DOE,X184,778 FOREST AVENUE,NY,40.818703,-73.905389,201,17,7700,2026550030,BX34,Melrose South-Mott Haven North
2019,X297,9,Morris Academy for Collaborative Studies,DOE,X400,1110 BOSTON ROAD,NY,40.827455,-73.90392,203,16,13500,2026340001,BX35,Morrisania-Melrose
2019,X298,7,Academy of Public Relations,DOE,X184,778 FOREST AVENUE,NY,40.818703,-73.905389,201,17,7700,2026550030,BX34,Melrose South-Mott Haven North
2019,X299,11,Astor Collegiate Academy,DOE,X415,925 ASTOR AVENUE,NY,40.860443,-73.860729,211,13,32400,2043580001,BX07,Bronxdale
2019,X300,12,The School of Science and Applied Learning,DOE,X234,2050 PROSPECT AVENUE,NY,40.846128,-73.886721,206,15,37100,2031090001,BX17,East Tremont
2019,X301,8,M.S. 301 Paul L. Dunbar,DOE,X120,890 CAULDWELL AVENUE,NY,40.822291,-73.906739,203,16,18500,2026310048,BX35,Morrisania-Melrose
2019,X302,8,M.S. 302 Luisa Dessus Cruz,DOE,X052,681 KELLY STREET,NY,40.816078,-73.901599,202,17,8300,2026860020,BX33,Longwood
2019,X303,9,I.S. X303 Leadership & Community Service,DOE,X082,1700 MACOMBS ROAD,NY,40.849416,-73.915217,205,14,21502,2028660070,BX36,University Heights-Morris Heights
2019,X304,8,P.S. 304 Early Childhood School,DOE,X101,2750 LAFAYETTE AVENUE,NY,40.82708,-73.829211,210,13,15200,2055470001,BX52,Schuylerville-Throgs Neck-Edgewater Park
2019,X306,10,P.S. 306,DOE,X306,40 WEST TREMONT AVENUE,NY,40.850722,-73.910827,205,14,21700,2028620014,BX36,University Heights-Morris Heights
2019,X307,10,Luisa Pineiro Fuentes School of Science and Discov,DOE,X886,124 EAMES PLACE,NY,40.869142,-73.901821,208,14,26701,2032480062,BX28,Van Cortlandt Village
2019,X308,10,Bronx Dance Academy School,DOE,X852,3617 BAINBRIDGE AVENUE,NY,40.885428,-73.878051,207,11,43100,2033290124,BX43,Norwood
2019,X309,7,South Bronx Charter School for International Cultu,Charter,XAXD,164 bruckner boulevard,NY,40.803052,-73.918037,201,8,1900,0,BX39,Mott Haven-Port Morris
2019,X310,10,P.S. 310 Marble Hill,DOE,X122,260 W KINGSBRIDGE RD,NY,40.872477,-73.905547,207,14,26900,2032390041,BX30,Kingsbridge Heights
2019,X311,9,Lucero Elementary School,DOE,X064,1425 WALTON AVENUE,NY,40.8404,-73.915879,204,16,22300,2028430040,BX63,West Concourse
2019,X312,8,Millennium Art Academy,DOE,X450,1980 LAFAYETTE AVENUE,NY,40.821218,-73.85593,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park
2019,X313,9,I.S. 313 School of Leadership Development,DOE,X147,1600 WEBSTER AVENUE,NY,40.840536,-73.904353,203,16,16700,2028970005,BX01,Claremont-Bathgate
2019,X314,12,Fairmont Neighborhood School,DOE,X050,1550 VYSE AVENUE,NY,40.834188,-73.886995,203,17,15700,2029960010,BX75,Crotona Park East
2019,X315,10,P.S. 315 Lab School,DOE,X779,2865 CLAFLIN AVENUE,NY,40.873659,-73.900068,208,14,26702,2032500073,BX28,Van Cortlandt Village
2019,X316,12,Kappa III,DOE,X129,2055 MAPES AVENUE,NY,40.846128,-73.886721,206,15,37100,2031090001,BX17,East Tremont
2019,X318,12,"I.S. X318 Math, Science & Technology Through Arts",DOE,X193,1919 PROSPECT AVENUE,NY,40.843705,-73.890145,206,17,36901,2029510032,BX17,East Tremont
2019,X319,10,Providing Urban Learners Success In Education High,DOE,X211,560 EAST 179 STREET,NY,40.848385,-73.893744,206,15,37504,2030610055,BX17,East Tremont
2019,X320,11,Pelham Lab High School,DOE,X405,3000 EAST TREMONT AVENUE,NY,40.839775,-73.839583,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park
2019,X323,9,Bronx Writing Academy,DOE,X022,270 EAST 167 STREET,NY,40.832022,-73.91435,204,16,17500,2024380050,BX14,East Concourse-Concourse Village
2019,X324,9,Bronx Early College Academy for Teaching & Learnin,DOE,X166,250 EAST 164 STREET,NY,40.828009,-73.917705,204,16,18302,2024460043,BX14,East Concourse-Concourse Village
2019,X326,11,Bronx Green Middle School,DOE,X135,2441 WALLACE AVENUE,NY,40.862098,-73.865028,211,13,33000,2044320001,BX07,Bronxdale
2019,X327,9,Comprehensive Model School Project M.S. 327,DOE,X240,1501 JEROME AVENUE,NY,40.842503,-73.916084,204,14,20900,2028590077,BX63,West Concourse
2019,X328,9,New Millennium Business Academy Middle School,DOE,X145,1000 TELLER AVENUE,NY,40.827438,-73.914067,204,16,17300,2024240001,BX14,East Concourse-Concourse Village
2019,X329,9,DreamYard Preparatory School,DOE,X410,240 EAST 172 STREET,NY,40.839307,-73.911366,204,16,22500,2028170002,BX14,East Concourse-Concourse Village
2019,X331,10,The Bronx School of Young Leaders,DOE,X306,40 WEST TREMONT AVENUE,NY,40.850722,-73.910827,205,14,21700,2028620014,BX36,University Heights-Morris Heights
2019,X333,8,The Longwood Academy of Discovery,DOE,X060,888 REV J A POLITE AVE,NY,40.820108,-73.898399,202,17,8700,2026960085,BX33,Longwood
2019,X334,7,International Community High School,DOE,X139,345 BROOK AVENUE,NY,40.810314,-73.918774,201,8,4100,2022860036,BX39,Mott Haven-Port Morris
2019,X337,8,The School for Inquiry and Social Justice,DOE,X123,1025 MORRISON AVENUE,NY,40.824989,-73.874162,209,18,4800,2037180001,BX55,Soundview-Bruckner
2019,X339,9,I.S. 339,DOE,X147,1600 WEBSTER AVENUE,NY,40.840536,-73.904353,203,16,16700,2028970005,BX01,Claremont-Bathgate
2019,X340,10,P.S. 340,DOE,X340,25 WEST 195 STREET,NY,40.869407,-73.897171,207,11,40900,2032470015,BX28,Van Cortlandt Village
2019,X341,12,Accion Academy,DOE,X116,977 FOX STREET,NY,40.822056,-73.894368,202,17,15900,2027140004,BX27,Hunts Point
2019,X342,10,International School for Liberal Arts,DOE,X430,2780 RESERVOIR AVENUE,NY,40.869061,-73.897066,207,11,40900,2032470070,BX28,Van Cortlandt Village
2019,X343,7,Academy of Applied Mathematics and Technology,DOE,X139,345 BROOK AVENUE,NY,40.810314,-73.918774,201,8,4100,2022860036,BX39,Mott Haven-Port Morris
2019,X344,10,Ampark Neighborhood,DOE,X095,3961 HILLMAN AVENUE,NY,40.883049,-73.891664,208,11,28100,2032520182,BX28,Van Cortlandt Village
2019,X345,8,Hyde Leadership Charter School,Charter,X074,730 BRYANT AVENUE,NY,40.815827,-73.885284,202,17,11700,2027630279,BX27,Hunts Point
2019,X346,12,South Bronx Classical Charter School,Charter,X116,977 FOX STREET,NY,40.822056,-73.894368,202,17,15900,2027140004,BX27,Hunts Point
2019,X347,10,International Leadership Charter High School,Charter,XBAA,3030 Riverdale Avenue,NY,40.880853,-73.909955,208,11,28900,0,BX29,Spuyten Duyvil-Kingsbridge
2019,X348,11,Schuylerville Preparatory High School,DOE,X405,3000 EAST TREMONT AVENUE,NY,40.839775,-73.839583,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park
2019,X349,11,Bronx River High School,DOE,X405,3000 EAST TREMONT AVENUE,NY,40.839775,-73.839583,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park
2019,X350,9,New Directions Secondary School,DOE,X410,240 EAST 172 STREET,NY,40.839307,-73.911366,204,16,22500,2028170002,BX14,East Concourse-Concourse Village
2019,X351,10,Bronx Collaborative High School,DOE,X440,100 WEST MOSHOLU PARKWAY SOUTH,NY,40.879958,-73.889011,207,11,40900,2032510201,BX28,Van Cortlandt Village
